Date,Price,Pid,Property_name,Area,Address,Neighboorhood
1/22/2021,8000000,G2666,600.0 square meter Land for sale Phara park Sangotedo Ajah Lagos,Sangotedo Sangotedo,Sangotedo Phara park Sangotedo Ajah Lagos,Sangotedo
1/22/2021,70000000,G2660,4 bedroom Duplex for sale Oko oba Agege Lagos,Agege oba,Marple wood estate Oko Oba Agege Lagos,Agege
1/22/2021,3150000,G2658,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Paradize gardens street Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,130000000,G2657,Duplex for sale Morgan Estate Berger Ojodu Lagos,Ojo Berger,Morgan Estate Berger Ojodu Lagos,Ojo
1/22/2021,65000000,G2656,4 bedroom Bungalow for sale Oko oba Agege Lagos,Agege oba,Marple wood estate Oko Oba Agege Lagos,Agege
1/22/2021,3150000,G2653,600.0 square meter Land for sale Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki Ibeju,Lekki Free Trade Zone Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki
1/22/2021,90000000,G2652,3 bedroom Flat / Apartment for sale Oko oba Agege Lagos,Agege oba,Marple wood estate Oko Oba Agege Lagos,Agege
1/22/2021,4050000,G2648,600.0 square meter Land for sale Awoyaya Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,By Mayfair Gardens Awoyaya Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,2700000,G2642,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eleranigbe Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,10000000,"167,168,F9152","10 bedroom Flat / Apartment for sale Marina, Lagos highland. Marina Lagos Island Lagos",Lagos-Island Lagos,"Broad St, - faces Broad St, & Broad St, Marina Lagos Highland Marina, Lagos highland. Marina Lagos-Island Lagos",Lagos-Island
1/22/2021,50000000,G2122,5 bedroom Duplex for sale Lekki Lekki Phase 1 Lekki Lagos,Lekki Phase,"Roxbury Homes, Orchid road, Lekki Location: Lekki Lekki Lekki Phase 1 Lekki Lagos",Lekki
1/22/2021,25000000,G2113,6 bedroom Flat / Apartment for sale Alagba Alagbado Abule Egba Lagos,Abule-Egba Abule,"Kola Road, Alaso-Agbado, Lagos State Alagba Alagbado Abule-Egba Lagos",Abule-Egba
1/22/2021,20000000,"10,G1861",10 bedroom Duplex for sale Igbogbo Igbogbo Ikorodu Lagos,Ikorodu Igbogbo,IGBOGBO iKORODU Igbogbo Igbogbo Ikorodu Lagos,Ikorodu
1/22/2021,33000000,G1365,10 bedroom Flat / Apartment for sale Mushin Mushin Lagos,Mushin Mushin,Olanibi street papa-Ajao off Daleko Market Mushin Lagos state Mushin Mushin Lagos,Mushin
1/22/2021,6500000,G2639,600.0 square meter Land for sale Monastery road Sangotedo Lagos,Sangotedo road,"Behind new Shoprite, Sangotedo Monastery Road Sangotedo Lagos",Sangotedo
1/22/2021,3000000,G2638,Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Ikorodu road Ikorodu Ikorodu Lagos,Ikorodu
1/22/2021,9000000,G2632,120.0 square meter Land for sale Egan Ikotun/Igando Lagos,Igando Ikotun,Abibatu oseni street off moshalashi egan Egan Ikotun Igando Lagos,Igando
1/22/2021,4320000,G2627,600.0 square meter Land for sale Otolu Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,"Along Akodo road, After free trade zone Otolu Akodo Ise Ibeju-Lekki Lagos",Ibeju-Lekki
1/22/2021,6000000,"600,F6141",600.0 square meter Land for sale Abijo Ajah Lagos,Ajah Abijo,Abijo GRA Abijo Ajah Lagos,Ajah
1/22/2021,3240000,G2623,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Akodo road Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,75000000,G2622,Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Aguda Surulere Lagos Aguda Surulere Lagos,Surulere
1/22/2021,20000000,G2618,Office Space for sale Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,"kingdom plaza, plot 784 Festac Amuwo-Odofin Lagos",Amuwo-Odofin
1/22/2021,5000000,G2617,10 bedroom Land for sale Osoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Vafiero Lagoon Road Osoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,4320000,G2616,400.0 square meter Land for sale Eluju Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eluju Eluju Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,1350000,G2611,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Trinity Park Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,900000,G2608,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Safari Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,1800000,G2604,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Free trade zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,170000000,G2599,5 bedroom Duplex for sale chevron Lekki Lagos,Lekki chevron,Northern foreshore estate Chevron Lekki Lagos,Lekki
1/22/2021,130000000,G2572,5 bedroom Duplex for sale Opposite Ramat Estate Gate Ogudu Road Ojota Lagos,Ogudu Road,Opposite Ramat Estate Gate Ogudu Road Ojota Lagos,Ogudu
1/22/2021,120000000,G2570,"5 bedroom Duplex for sale Emmanuel Keshi, Magodo-Shangisha Kosofe/Ikosi Lagos",Kosofe Kosofe,"Emmanuel Keshi, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/22/2021,6000000,G2554,"Land for sale ITA-OLUWO, OGIJO Ikorodu Ikorodu Lagos",Ikorodu Ikorodu,"ITA-OLUWO, OGIJO ITA-OLUWO, OGIJO Ikorodu Ikorodu Lagos",Ikorodu
1/22/2021,30000000,G2553,"Land for sale ORI-OKUTA, OJOKORO Ikorodu Ikorodu Lagos",Ikorodu Ikorodu,"ORI-OKUTA, OJOKORO ORI-OKUTA, OJOKORO Ikorodu Ikorodu Lagos",Ikorodu
1/22/2021,60000000,G2549,Land for sale ODOGUNYAN Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,ODOGUNYAN ODOGUNYAN Ikorodu Ikorodu Lagos,Ikorodu
1/22/2021,35000000,"84,G2537","Land for sale Chevron drive, ojo Olokun chevron Lekki Lagos",Lekki chevron,"Chevron drive, ojo Olokun Chevron drive, ojo Olokun Chevron Lekki Lagos",Lekki
1/22/2021,60000000,G2526,4 bedroom House for sale chevron Lekki Lagos,Lekki chevron,chevron Chevron Lekki Lagos,Lekki
1/22/2021,240000000,G2525,5 bedroom Duplex for sale V.G.C Lekki Lagos,VGC C,VGC V.g.c Lekki Lagos,VGC
1/22/2021,150000000,G2523,1 bedroom mini flat Commercial Property for sale Eleko Eleko Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eleko Eleko Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
1/22/2021,50000000,F8114,4 bedroom House for sale Constain Iponri Surulere Lagos,Surulere Iponri,Constain Constain Iponri Surulere Lagos,Surulere
1/22/2021,180000000,G2192,3 bedroom Flat / Apartment for sale Banana Island Ikoyi Lagos,Ikoyi Island,Off OniIkoyi Banana Island Ikoyi Lagos,Ikoyi
1/22/2021,300000000,G1935,3 bedroom Flat / Apartment for sale Banana Island Ikoyi Lagos,Ikoyi Island,Off OniIkoyi Banana Island Ikoyi Lagos,Ikoyi
1/22/2021,35000000,G2515,Land for sale isolo Ire Akari Isolo Lagos,Isolo Akari,Peter agha street isolo Ire Akari Isolo Lagos,Isolo
1/22/2021,40000000,"30,D4730",10 bedroom Commercial Property for sale Kolington Bus Stop Alagbado Abule Egba Lagos,Abule-Egba Abule,Off Nureni Yusuf Road Kolington Bus Stop Alagbado Abule-Egba Lagos,Abule-Egba
1/22/2021,75000000,"1000,G2503",1000.0 square meter Land for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,Akin Tijani street Magodo shangisha scheme ll Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
1/22/2021,40000000,F9183,2 bedroom Flat / Apartment for sale Chevy View Estate chevron Lekki Lagos,Lekki chevron,Off Chevron Drive Chevy View Estate Chevron Lekki Lagos,Lekki
1/22/2021,12000000,G2489,600.0 square meter Land for sale Westwood phase 2 Monastery road Sangotedo Lagos,Sangotedo road,Westwood Westwood phase 2 Monastery Road Sangotedo Lagos,Sangotedo
1/22/2021,210000000,F9186,4 bedroom Duplex for sale Off Kingsway Ikoyi S.W Ikoyi Lagos,Ikoyi W,Turnbull Road Off Kingsway Ikoyi S.w Ikoyi Lagos,Ikoyi
